,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,4.743030767274872,3.78875759059404,2.9417244979665513,2.324246630078846,2.0145047612863767,2.0861960237423958,2.4354674452911387,2.8495451423975533,3.2385516491394846,3.5678230091391754,3.7621982277317247,3.8731912732481986,3.888178548466362,3.842482222091549,3.7935782907603146,3.732856046457096,3.67299795955919,3.5700833919383763,3.271872066585826,2.907530290530154,2.572714584171934,2.261325325686637,1.9480060372516332,1.5962709700860054,1.0386773304012256
1,5.026433110781932,3.9296399668079207,3.1521488368448316,2.6139488847198318,2.311051779347689,2.2157624685048374,2.4935765538279995,2.9966363042517936,3.478475257279567,3.813670779838693,3.964661446711148,4.010511372952338,3.968508089669529,3.8654767331191966,3.720221425858794,3.558416169221844,3.379151236894151,3.107341163481008,2.7387919245508283,2.3794586556962147,2.080940663127393,1.8070259591466489,1.561991250291813,1.3063185235961994,0.8549509944530201
2,5.436827314893266,4.207388084515005,3.2008585848533584,2.384455662846672,1.836222319638356,1.569120083264182,1.8302079135615306,2.4258983525512,2.963592997581755,3.31478575019582,3.4621393837980876,3.4454699243731928,3.4144664602720756,3.3329756812792004,3.1948989774644736,3.0259868562430556,2.7991417382928625,2.500668753830812,2.2144097287671025,1.9047279818533898,1.6520814869059568,1.421762250012152,1.2225569038270874,1.0131078759045893,0.5422177398214046
3,6.214964717717847,5.227681968601047,4.233783661130629,3.1740763623274275,2.0909472359044394,1.1764848076576824,0.9906564969960244,1.5749925344818,2.132636021905255,2.5517493319252673,2.731151500878602,2.754586895676504,2.7688009962047717,2.730271624438848,2.6445674600185693,2.534371432192768,2.3625888856961375,2.1528379313513297,1.9271613732107749,1.711022481840722,1.5521429680141956,1.3644840555583562,1.1665287109106983,0.8452824388973476,0.20197039287942592
4,6.803437716829686,6.02344581046648,5.035289090160191,3.7817005021458234,2.4320388518281018,1.2734450593769902,0.7314216756785324,1.1213413474514684,1.6008934580326404,1.9809994245330935,2.241505361727141,2.3950872348120744,2.5665345596262883,2.688093726416809,2.723344146123679,2.6859106996212554,2.5975625332107253,2.483842614815849,2.32985831083385,2.1497331077409716,1.9644103363739867,1.7577322229484629,1.4726911639488294,1.0234985111092845,0.35501775500474736
5,7.199310152446855,6.40697990658023,5.285527867770941,3.864258924418597,2.513002320384169,1.4760505661925374,0.9622436033305186,1.0735202480558799,1.4775062253567648,1.9352193042016423,2.366075856060588,2.7389871137303956,3.042388825632771,3.26015092298113,3.372555060621001,3.386037023911544,3.342044304683896,3.254047730504761,3.0998864886054807,2.889651791522382,2.629907957830421,2.32152643918073,1.9246354571276594,1.4103190904402294,0.5982215921226892
6,7.649935204321459,6.798761014357241,5.560376955202586,4.151881174642769,2.9129610583609447,1.956290025303879,1.288702898181907,1.037943500347578,1.3531907268013905,1.9020916367455973,2.4758696497992423,2.970748682420157,3.339337340678396,3.584395508678511,3.7091579813573725,3.6950060883264055,3.60417215781218,3.419895404129705,3.1701877220038006,2.86050441165982,2.4894975319017183,2.068213582268387,1.5835681473831917,1.2157910236000464,0.8307962685513431
7,8.268761744682834,7.455701443168458,6.281625259826819,4.960138791897899,3.738775095078113,2.744608203442286,1.880625189494524,1.2798082573061003,1.1581902042236005,1.5846086008327036,2.168787709091662,2.6284734226597513,2.9548253629638817,3.157269102853022,3.1165230383821316,2.811578062291074,2.403087167738665,2.025719595041784,1.7515083022078863,1.6003564966270394,1.5026722651250795,1.4170152481131715,1.3205190050597428,1.1703583736635588,0.8749015020819093
8,8.800983465736271,8.136236640115346,7.19872207646592,6.0752281540395385,4.89855791204436,3.7544725359008986,2.822789203056415,2.130217999788427,1.6385418795911286,1.4136764522998004,1.4773066745306802,1.6186791537717873,1.537848761011246,1.3066825253724816,1.1829211704444331,1.1158321464055645,1.077417403851884,1.0517438401741865,1.0304381592197807,0.9972768011092087,0.9565041381883931,0.9094132877315471,0.8505976971147404,0.762020728299769,0.5675676619406274
9,9.54829411971221,9.030382080814329,8.281690364140164,7.145167018143543,5.903462783138838,4.927987758698108,4.009059829219317,3.1494083334130205,2.443424627394916,1.61530129749208,0.9403489589606108,0.69194236971611,0.6075037004440687,0.5688543339511039,0.5111936485448638,0.4684658864180664,0.4572675310258917,0.45140080974931307,0.4613815303140474,0.466442345295143,0.4721377348316556,0.47931595489732354,0.48725417361330464,0.49113847538163236,0.4635094924840244
