,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,11.41035682209439,11.291963984735268,11.22461280196617,11.324039818746048,11.390625906567347,11.407583967443205,11.387684469430704,11.361561174141588,11.30168858337656,11.262948515485293,11.088331177781539,10.723029326384351,10.343059812876506,10.000452622243523,9.657665249188481,9.360453404700621,8.950537860585483,8.62957147992043,8.248058998949107,7.8317638002192735,7.406816995006441,6.946307419933569,6.419576110333725,5.744075325823383,4.71330140537625
1,11.786535628333162,11.741571708500818,11.803312752610285,11.92220852598347,12.042760281544664,12.059655267055927,11.97748840539485,11.87016816725237,11.76175208765348,11.65149198837475,11.408896168084533,11.020680729480524,10.55994532886286,10.169993053700638,9.815104546129817,9.42910421449943,9.017981537891146,8.679864613457584,8.272106715792967,7.868012016268225,7.435814805907547,6.98048279712229,6.43829615055878,5.781830330040383,4.763576037984461
2,12.483014427316853,12.310563202548616,12.209341153614615,12.205210855894927,12.259932115451974,12.36086689155033,12.362510552678922,12.288761373678165,12.185714376849504,11.993447647405798,11.751594301105532,11.438484687665342,11.094231221877665,10.79902970166893,10.401775993829558,10.061217216926098,9.669904384642608,9.232232491639742,8.833106071718447,8.387946880617655,7.922802734204716,7.4253422297983755,6.858600071055754,6.13886571139351,5.040096331127747
3,13.07536877111781,12.530286929501877,12.113362218345854,11.850353011175777,11.763164153988752,11.91044269717125,12.12987464677848,12.197681490328348,12.210987717441062,12.139374422492532,11.999016435934882,11.904610993621496,11.693289157349296,11.351171037913623,11.010846256499647,10.615644815707816,10.19333596187362,9.774436278032692,9.311030295673314,8.842246439438744,8.352551556978245,7.818816300945857,7.234822727438481,6.521636473774045,5.384248364551653
4,13.704968026403675,13.11814624018062,12.756492660976694,12.595541570544237,12.630787931392582,12.786758301600717,12.955499860149773,13.0246311598859,13.009706251194032,12.934304655630214,12.809886610940339,12.65525663447411,12.391833072406623,12.044690181910376,11.646008065102672,11.268431604090727,10.856787357893392,10.402394413275568,9.925642620305059,9.43564525599028,8.930564193128694,8.379886422332117,7.7741967754092824,7.020222430233037,5.811197971797564
5,14.119494506863312,13.955102097366561,13.746217370054278,13.833741702475773,14.153515077663757,14.273165030038973,14.275087298934853,14.382455197490039,14.30283007554959,14.14870923759045,13.879927101880183,13.520617501558178,13.132093224463793,12.769409195462503,12.3892138334816,12.04101444138154,11.644650066996366,11.199810867686283,10.755700863398818,10.272073317647074,9.767494808185882,9.223457838815623,8.60202962478271,7.816615860141152,6.496645894921639
6,14.546768940127539,14.872054111839333,15.019136332611836,15.224979550416611,15.533367899586722,15.720581401310321,15.641431818661669,15.505971987710705,15.251515081655484,14.821471397641224,14.378924121914368,14.010778383364018,13.66668356805156,13.260274466791925,12.874131009953894,12.466655144259834,12.081867065635818,11.645446398822857,11.188647230934045,10.715399396018766,10.22653425724149,9.698642581807103,8.975061626860416,8.15654073469831,6.791894606853499
7,14.904494898607108,15.350368512217358,15.573419883694669,15.659234498618037,15.780225953772739,15.973564198739219,15.999621785046264,15.79242900479832,15.425475944217341,15.011366119364123,14.574782345530467,14.088949186802699,13.686429516740725,13.305630264508403,12.894218753813849,12.452000389430124,12.010692907482648,11.581104230113494,11.122228224027138,10.65290768390339,10.183854102890585,9.68415599458369,9.113902365758893,8.349873742286286,6.949087560879574
8,15.557412889823357,15.661199466698159,15.704045786056307,15.667658208578572,15.551399102742632,15.425531012194662,15.431462955247948,15.49532500063734,15.30047944343976,14.835106757885324,14.234103422765122,13.637507706037587,13.14360681153766,12.656364265423798,12.185700470254242,11.768198584834606,11.467310338007211,11.187895563354957,10.913134834249076,10.633802534086342,10.345274528717118,9.985097831849421,9.516550458985673,8.825213736232628,7.396831637013386
9,16.691446947771794,16.70157901767523,16.738789079093603,16.731061732863758,16.662552161605134,16.52688472416028,16.43347387963474,16.313728370164355,15.875626560202289,15.173051093725572,14.546651751513775,13.983438491622355,13.391667723008934,13.03964549064124,12.588530699770692,12.311424576741656,12.049270124989317,11.779253447934478,11.533478195503426,11.257274747235488,10.938263673891695,10.555040798137627,10.063533472661298,9.327650454116174,7.826386350440126
10,16.791740571351784,16.80685568102558,16.87400251661052,16.971650161356067,17.136299215758413,17.25682966617621,17.290408224841418,17.104481948797172,16.76780577504819,16.317602700187372,15.904729821710953,15.591232697981274,15.260648133504086,14.668774232180631,14.258692795122876,13.88897054274234,13.581399043238717,13.284373488128868,12.981139083530964,12.646892924636433,12.274939893540356,11.834194213799627,11.277173521174328,10.439684152787242,8.754486592272771
11,17.389966353357476,17.488998484435648,17.633470591045256,17.70516403050768,17.804257895162703,17.810900476182628,17.608129657870716,17.448817838314184,17.24061202609101,16.865992629329448,16.30262717640941,15.565175975451867,14.825439140349733,14.38026758105944,14.006302176356144,13.708967422541729,13.428469605263489,13.16172376917501,12.878046309744663,12.565253419681614,12.2127043309992,11.793013749283627,11.237458206243423,10.399492444682531,8.682169217744317
12,17.385512060724185,17.17420209744473,17.307762340777483,17.29949689001847,17.219270746660438,16.98912601425373,16.581043287693998,16.24639867980323,15.84170260715612,15.196932545578717,14.471379209313339,14.024529560930672,13.714197489407857,13.444594263418079,13.252678271481349,13.050123614206631,12.84051310450492,12.63130043596706,12.393802297118443,12.121673023566839,11.803819627028771,11.410868960213582,10.886532057496085,10.081537393500978,8.40558521608121
13,17.980825474813326,17.63803625681212,17.505739445902535,17.317251061564043,16.8632098659104,16.38843039805066,15.887839010768857,15.648196283642028,15.150308558667277,14.415095446884285,13.997439737175357,13.730718847924487,13.548259266177118,13.3851368466532,13.204962903396114,13.018197490849266,12.84150543896864,12.640084588852067,12.411510382823401,12.148267634102298,11.83487070465761,11.44201192221582,10.919175883633566,10.114381840884306,8.446938941540427
14,17.788160790424406,17.42292290324489,17.404494213695372,17.241785879675984,16.514216476138333,15.904173856564297,15.534997818390172,15.501561254538661,15.202948438770374,14.761292267888246,14.506322035706427,14.325029764402462,14.172618857469049,14.005394203893296,13.857591440739549,13.680950364815242,13.486877745887417,13.26833528642636,13.01962892036103,12.730339594939338,12.39092361160589,11.979271424666791,11.419626115133264,10.56704454095988,8.81200166515312
15,17.232893927761054,17.197742059351064,17.2416608376202,16.921528065744052,16.31291767958241,15.928443112749463,15.620301707459278,15.542936337463647,15.223739497763312,14.938833564035036,14.741677100787953,14.586674552047052,14.514297613839373,14.3841854814388,14.218547904636889,14.021004108748132,13.793432798252466,13.551054872376808,13.278673953875217,12.970576018161388,12.614029946459462,12.176573898864644,11.58963103897469,10.69916508086353,8.873300465320085
16,16.88905335797421,16.931910403934502,17.195653301813138,17.171968166117136,16.79682700680822,16.553470637536623,16.438252696679722,16.289433567849535,16.277281630803504,16.213160433883047,16.04965847610115,15.666975158328126,15.35053148983537,15.067362765502283,14.819166462748155,14.564216977357528,14.288083532762622,14.006913586512802,13.68757679020851,13.337965433616098,12.935010421436017,12.448723406470396,11.823217590321084,10.88150954636914,9.010230813496342
17,17.117733487258,17.10116203807689,17.16368943046046,17.142868107494788,16.997200530604427,16.957629302195066,16.950658132441948,17.064804129440585,17.034462466073073,16.844830045124482,16.55822284461844,16.0017840930509,15.513209760786978,15.069707960501479,14.723855528232859,14.379448356261875,14.07333531357934,13.75031506862386,13.421823891876222,13.051669162335596,12.639566111596999,12.144422155721278,11.520891167178306,10.59440787196419,8.772658995177173
18,17.489488338961,17.43122053942881,17.466239701549778,17.29555433909164,17.06638585885606,16.94984508624485,16.810088811005667,16.74973652676764,16.79396754832071,16.951651878077474,16.825018355527295,16.42946488583427,15.76447583630381,15.210287048855491,14.668134299633264,14.284554857805045,13.845549298554527,13.469498527908272,13.106666454420768,12.727350205655478,12.310545008081592,11.811204005562233,11.189971742392602,10.292719409448047,8.562660147204546
19,17.275621604995262,17.302902039109693,17.29364548307301,17.20125086373142,17.079923123456286,16.952469431176546,16.776510264896327,16.660620168534333,16.691805907540303,16.756027151989578,16.659777538247376,16.247839268496598,15.640907543872771,15.027687408404931,14.397240455643088,13.696838041603264,13.14894327440085,12.70670071292608,12.261105555071005,11.824802996472119,11.382031565270903,10.873365383871326,10.259293209476322,9.401930387326615,7.816723608993334
20,16.729638270234442,16.798402546214245,16.842500238828958,16.73722093909847,16.649243185545696,16.611840129569973,16.601294854816853,16.49804845559774,16.454210731539323,16.419559149618667,16.102273790615794,15.590483434551347,14.973036523175988,14.527466875342812,14.101938809210383,13.692887308951228,13.210018628064308,12.682259863675226,12.202244083573069,11.71727733876954,11.161156698029906,10.583954300613863,9.925770023242555,9.053122303535842,7.510974203833079
21,16.299621146194042,16.228356147730327,16.15960792681648,16.036547840046158,15.833074373485934,15.817337406795648,15.862675772320786,15.764128428253553,15.673422934125357,15.603122242169828,15.41271939897611,14.95789694790626,14.39703761105331,14.023343750010149,13.589212057952286,13.25498405492129,12.839801005809097,12.412470907929888,11.955833457806166,11.473086439255926,10.952259124484042,10.380253346429736,9.705894231632662,8.821258119793283,7.328994143025409
22,16.54114489869421,16.565403989914923,16.641961243271272,16.662574781939046,16.581560915528087,16.388756383492503,16.14199655062871,15.86515253686797,15.556332298098834,15.252686615824837,15.081518700257416,14.741410555240586,14.4524122810965,14.18770676257703,13.87277342791462,13.41762468100127,12.851975066904265,12.274554261079771,11.699382483031755,11.109696998476782,10.51773274483316,9.85156953768858,9.127062409867165,8.222660159827324,6.740573315265449
23,15.519210029403412,15.475132505873361,15.407405652793228,15.469849694175535,15.55648004547428,15.618755221371895,15.616515529219232,15.570050238006893,15.477004477891626,15.343844521928066,15.04556870534203,14.573601732778695,14.173856919579718,13.837889626391728,13.459334213197979,12.995883800441089,12.510262266469812,12.012296769814078,11.515023722746214,10.98194355241503,10.401463526062305,9.787500143255922,9.073722143160776,8.176973688756073,6.719937450366048
24,15.614647543160876,15.638620843054442,15.523753423346747,15.461742494379495,15.403364847832218,15.387815819772902,15.326420423425931,15.221179512927717,15.267557769446244,15.231081756807129,15.045033960587913,14.742247532383782,14.439181632023837,14.001641265748786,13.661587496473524,13.252069284055404,12.807702597014833,12.326237598969692,11.796353580731177,11.25447874898307,10.667370532557358,10.038975701875934,9.313910604013056,8.403102973754093,6.919229834792194
25,15.494140723580111,15.556405598811118,15.447650071289242,15.383328598215938,15.282337483645726,15.169279758241451,15.01045938748088,14.830076432966745,14.757798328426354,14.869494483772561,14.847095366976232,14.51188092421568,14.201799649270527,13.803777321718103,13.481734781516879,13.06225477405723,12.595213200549821,12.106477297027684,11.585739043005795,11.027864044567487,10.437641449650878,9.80154686033903,9.068269062100562,8.153613792598778,6.6628874017272475
26,14.333981550125833,14.50117039896661,14.47054927163937,14.366419688589186,14.271752670242865,14.236978283241962,14.122432489681051,13.955581283513082,13.836559380923493,13.882796843333598,13.932238785492302,13.676534723865863,13.323421520220508,13.034543811298857,12.649810980908317,12.232025288073975,11.752557165436809,11.25415662098352,10.761299768973371,10.241831463226987,9.692562503681543,9.10160828547744,8.414743143016919,7.560510731052308,6.17941691668775
27,13.673390057737809,13.978473557325211,14.112542758670632,14.153733204737755,14.159382204363055,14.173409510304202,14.117227163991243,13.947952478248684,13.733690253610389,13.623563091198305,13.545061341980926,13.426920286859039,13.200549592129937,12.93406675587303,12.614870879049814,12.226399455529119,11.768828847910855,11.300396486022207,10.809018403572672,10.303838780328507,9.758541219800286,9.168897090139493,8.499889344080989,7.6545193823515065,6.275715963465034
28,13.505829063085555,13.749618035253263,13.927501929866445,14.004680287250105,14.097689072246377,14.12592161872267,14.060398780745581,14.132764112395146,14.203580368464191,13.974797860968359,13.794795011191956,13.577629745527892,13.363786012288204,13.108332431916716,12.772827809471156,12.370774136367602,11.917817296947597,11.466358373887806,10.968375800770191,10.43824674953833,9.876312380236214,9.273684888641258,8.593530104380564,7.7328097501125885,6.322010827378611
29,13.40941205208619,13.577676051116098,13.656923825633976,13.638036710772393,13.709575955782535,13.757237893465563,13.73685133608863,13.729783579626396,13.87508760485123,13.87450890932622,13.742191516318107,13.278454800380647,12.827748353675068,12.367574907715236,12.01860171906967,11.6429307394881,11.225187111702235,10.772903472193102,10.286013371974041,9.77150435887462,9.2163057654215,8.62886201473484,7.971887969974159,7.1659966293198085,5.856528287595578
30,13.700745072671527,13.814725320027074,13.79324883563805,13.703280355108804,13.632782386354473,13.464643032329443,13.258894374760713,13.235795595553254,13.300053667652323,13.26830388480236,13.049709377762559,12.532361410208674,12.103679239004828,11.665190467547385,11.291435621970505,10.942472073729416,10.63234933761826,10.248258972769797,9.824431529970859,9.358053803934833,8.868522862173391,8.344115357156204,7.762819768532713,6.953585009876413,5.740641070600889
31,13.587123340573847,13.652749597995662,13.560951178126768,13.402349153717637,13.303131027678173,13.117144644661261,12.937864243559424,12.80430826308713,12.791107597193198,12.687763926730645,12.345319839701201,11.948676658291136,11.63996657119399,11.385461947863883,11.057044872526198,10.726446606662806,10.246563324815238,9.732845915237267,9.331787873962996,8.946259027219003,8.510534564588756,8.085370912502766,7.629891393900246,7.031590937643778,5.885068809039728
32,13.365106926297592,13.311783347756538,13.195059359491527,13.054422343005355,12.876155850348477,12.776368129930457,12.727794766821672,12.667884626984405,12.57303156133817,12.355360876597508,12.041636726791204,11.708101622513869,11.470622140447281,11.139430905398687,10.681253687746782,10.310041059144595,9.853473915506079,9.3324677990086,9.031052365509574,8.62513245109806,8.316081845093183,7.95749469576448,7.551542135833759,6.988013449067686,5.88803792442413
33,13.224815900296147,13.085521514602204,12.849543826905613,12.588117234227607,12.443119483622775,12.45905538644463,12.444546984804386,12.375543599921976,12.359709576510987,12.284889941399475,11.943539770609792,11.604635068485704,11.21691580019917,10.939236935068948,10.510555135526975,10.114303683931505,9.811175772646058,9.406427247364235,9.076002840385566,8.79947391627427,8.521471521346212,8.212328977841763,7.826719640154598,7.275662919519577,6.151939482298831
